ORF,plate,date,row,col,class,proba
YLR298C,TS1-37,12/01/11,13,13,0,1.00000,0.00000
YDL102W,TS1-37,12/01/11,13,14,0,1.00000,0.00000
YNL061W,TS1-37,12/01/11,13,16,0,1.00000,0.00000
YGR005C,TS1-37,12/01/11,13,17,0,1.00000,0.00000
YDR141C,TS1-37,12/01/11,13,18,0,1.00000,0.00000
YGR113W,TS1-37,12/01/11,13,20,0,1.00000,0.00000
YBR234C,TS1-37,12/01/11,13,21,0,1.00000,0.00000
YCL061C,TS1-37,12/01/11,13,22,0,1.00000,0.00000
YOR149C,TS1-37,12/01/11,13,23,0,1.00000,0.00000
YML064C,TS1-37,12/01/11,14,2,0,1.00000,0.00000
YMR076C,TS1-37,12/01/11,14,3,0,1.00000,0.00000
YNL216W,TS1-37,12/01/11,14,4,0,1.00000,0.00000
YER006W,TS1-37,12/01/11,14,5,0,1.00000,0.00000
YPL020C,TS1-37,12/01/11,14,6,0,1.00000,0.00000
YGR091W,TS1-37,12/01/11,14,7,0,1.00000,0.00000
YPR023C,TS1-37,12/01/11,14,9,0,1.00000,0.00000
YOR244W,TS1-37,12/01/11,14,10,0,1.00000,0.00000
YBR198C,TS1-37,12/01/11,14,11,1,0.00000,1.00000
YDR246W,TS1-37,12/01/11,14,12,0,1.00000,0.00000
YPL055C,TS1-37,12/01/11,14,14,0,1.00000,0.00000
YDL014W,TS1-37,12/01/11,14,15,0,1.00000,0.00000
YOR014W,TS1-37,12/01/11,14,16,0,0.99633,0.00367
YFL039C,TS1-37,12/01/11,14,19,0,0.96282,0.03718
YPR161C,TS1-37,12/01/11,14,20,0,1.00000,0.00000
YOR196C,TS1-37,12/01/11,14,21,0,1.00000,0.00000
YOR341W,TS1-37,12/01/11,14,22,0,1.00000,0.00000
YLR347C,TS1-37,12/01/11,14,23,0,1.00000,0.00000
YGL120C,TS1-37,12/01/11,15,2,0,1.00000,0.00000
YDR054C,TS1-37,12/01/11,15,3,0,1.00000,0.00000
YER013W,TS1-37,12/01/11,15,4,0,1.00000,0.00000
YOL069W,TS1-37,12/01/11,15,5,0,1.00000,0.00000
YDR062W,TS1-37,12/01/11,15,6,0,0.99999,0.00001
YKR037C,TS1-37,12/01/11,15,7,1,0.00000,1.00000
YOR004W,TS1-37,12/01/11,15,8,0,1.00000,0.00000
YNL102W,TS1-37,12/01/11,15,9,0,0.98225,0.01775
YFL017C,TS1-37,12/01/11,15,10,0,1.00000,0.00000
YMR197C,TS1-37,12/01/11,15,11,1,0.00000,1.00000
YCR002C,TS1-37,12/01/11,15,14,1,0.00000,1.00000
YGR277C,TS1-37,12/01/11,15,15,0,1.00000,0.00000
YDR062W,TS1-37,12/01/11,15,16,0,0.99997,0.00003
YAL041W,TS1-37,12/01/11,15,17,0,1.00000,0.00000
YDL045C,TS1-37,12/01/11,15,18,0,1.00000,0.00000
YDR292C,TS1-37,12/01/11,15,19,0,1.00000,0.00000
YER171W,TS1-37,12/01/11,15,20,0,1.00000,0.00000
YML103C,TS1-37,12/01/11,15,21,0,1.00000,0.00000
YDR240C,TS1-37,12/01/11,15,22,0,1.00000,0.00000
YGL075C,TS1-37,12/01/11,15,23,0,1.00000,0.00000
YML105C,TS1-RT,12/01/11,2,2,0,1.00000,0.00000
YJR076C,TS1-RT,12/01/11,2,4,0,0.99996,0.00004
YPR055W,TS1-RT,12/01/11,2,6,0,1.00000,0.00000
YGR140W,TS1-RT,12/01/11,2,7,0,0.99934,0.00066
YDR150W,TS1-RT,12/01/11,2,10,0,1.00000,0.00000
YMR296C,TS1-RT,12/01/11,2,11,1,0.00000,1.00000
YIR011C,TS1-RT,12/01/11,2,12,0,1.00000,0.00000
YOR361C,TS1-RT,12/01/11,2,13,0,1.00000,0.00000
YGL247W,TS1-RT,12/01/11,2,15,1,0.00000,1.00000
YLR117C,TS1-RT,12/01/11,2,17,0,1.00000,0.00000
YJL034W,TS1-RT,12/01/11,2,18,0,1.00000,0.00000
YJL125C,TS1-RT,12/01/11,2,19,0,1.00000,0.00000
YER038C,TS1-RT,12/01/11,2,20,0,1.00000,0.00000
YPL010W,TS1-RT,12/01/11,2,21,0,1.00000,0.00000
YHR069C,TS1-RT,12/01/11,2,22,1,0.01020,0.98980
YBR202W,TS1-RT,12/01/11,2,23,0,1.00000,0.00000
YNL041C,TS1-RT,12/01/11,3,2,0,1.00000,0.00000
YDR044W,TS1-RT,12/01/11,3,3,0,1.00000,0.00000
YBR160W,TS1-RT,12/01/11,3,4,0,1.00000,0.00000
YMR079W,TS1-RT,12/01/11,3,5,0,1.00000,0.00000
YBL097W,TS1-RT,12/01/11,3,6,0,1.00000,0.00000
YMR307W,TS1-RT,12/01/11,3,7,1,0.00000,1.00000
YGL207W,TS1-RT,12/01/11,3,8,0,1.00000,0.00000
YML046W,TS1-RT,12/01/11,3,9,0,1.00000,0.00000
YNL232W,TS1-RT,12/01/11,3,11,0,1.00000,0.00000
YDL126C,TS1-RT,12/01/11,3,12,0,1.00000,0.00000
YLR022C,TS1-RT,12/01/11,3,13,0,1.00000,0.00000
YNR026C,TS1-RT,12/01/11,3,14,0,1.00000,0.00000
YLL002W,TS1-RT,12/01/11,3,15,0,1.00000,0.00000
YNL061W,TS1-RT,12/01/11,3,16,0,1.00000,0.00000
YER157W,TS1-RT,12/01/11,3,17,0,1.00000,0.00000
YPL047W,TS1-RT,12/01/11,3,18,0,1.00000,0.00000
YOL018C,TS1-RT,12/01/11,3,20,0,1.00000,0.00000
YOR224C,TS1-RT,12/01/11,3,21,0,1.00000,0.00000
YKL035W,TS1-RT,12/01/11,3,22,0,0.99973,0.00027
YBR060C,TS1-RT,12/01/11,3,23,0,1.00000,0.00000
YNL132W,TS1-RT,12/01/11,4,3,0,1.00000,0.00000
YOR020C,TS1-RT,12/01/11,4,4,0,1.00000,0.00000
YOR103C,TS1-RT,12/01/11,4,5,0,1.00000,0.00000
YML102W,TS1-RT,12/01/11,4,6,0,1.00000,0.00000
YML028W,TS1-RT,12/01/11,4,9,0,1.00000,0.00000
YGL219C,TS1-RT,12/01/11,4,10,0,1.00000,0.00000
YNL118C,TS1-RT,12/01/11,4,12,0,0.74837,0.25163
YBR193C,TS1-RT,12/01/11,4,14,0,1.00000,0.00000
YGR270W,TS1-RT,12/01/11,4,16,0,1.00000,0.00000
YDR394W,TS1-RT,12/01/11,4,18,0,1.00000,0.00000
YJL097W,TS1-RT,12/01/11,4,19,0,1.00000,0.00000
YOL066C,TS1-RT,12/01/11,4,20,0,1.00000,0.00000
YAL034W-A,TS1-RT,12/01/11,4,23,0,1.00000,0.00000
YPR176C,TS1-RT,12/01/11,5,2,0,1.00000,0.00000
YDR021W,TS1-RT,12/01/11,5,3,0,1.00000,0.00000
YIL048W,TS1-RT,12/01/11,5,4,0,0.99747,0.00253
YMR190C,TS1-RT,12/01/11,5,5,0,1.00000,0.00000
YHR036W,TS1-RT,12/01/11,5,6,0,1.00000,0.00000
YDL043C,TS1-RT,12/01/11,5,7,0,1.00000,0.00000
YFL039C,TS1-RT,12/01/11,5,8,1,0.00000,1.00000
YJL046W,TS1-RT,12/01/11,5,9,0,1.00000,0.00000
YEL019C,TS1-RT,12/01/11,5,11,0,1.00000,0.00000
YDR293C,TS1-RT,12/01/11,5,12,0,1.00000,0.00000
YGR081C,TS1-RT,12/01/11,5,13,0,1.00000,0.00000
YDR434W,TS1-RT,12/01/11,5,14,0,1.00000,0.00000
YPL169C,TS1-RT,12/01/11,5,15,0,1.00000,0.00000
YHR191C,TS1-RT,12/01/11,5,16,0,1.00000,0.00000
YDR050C,TS1-RT,12/01/11,5,17,0,1.00000,0.00000
YDL126C,TS1-RT,12/01/11,5,18,0,1.00000,0.00000
YGL151W,TS1-RT,12/01/11,5,19,0,1.00000,0.00000
YBR026C,TS1-RT,12/01/11,5,20,0,1.00000,0.00000
YBR102C,TS1-RT,12/01/11,5,21,0,1.00000,0.00000
YNL189W,TS1-RT,12/01/11,5,22,0,1.00000,0.00000
YLR045C,TS1-RT,12/01/11,5,23,0,1.00000,0.00000
YOR336W,TS1-RT,12/01/11,6,2,0,1.00000,0.00000
YLR347C,TS1-RT,12/01/11,6,3,1,0.00149,0.99851
YOR057W,TS1-RT,12/01/11,6,5,0,1.00000,0.00000
YFR052W,TS1-RT,12/01/11,6,7,0,0.99998,0.00002
YFR050C,TS1-RT,12/01/11,6,8,0,1.00000,0.00000
YDR356W,TS1-RT,12/01/11,6,9,0,1.00000,0.00000
YFL005W,TS1-RT,12/01/11,6,10,0,1.00000,0.00000
YGL113W,TS1-RT,12/01/11,6,11,0,0.99986,0.00014
YGL233W,TS1-RT,12/01/11,6,12,0,1.00000,0.00000
YMR304W,TS1-RT,12/01/11,6,13,0,1.00000,0.00000
YDR498C,TS1-RT,12/01/11,6,14,0,1.00000,0.00000
YGL245W,TS1-RT,12/01/11,6,15,0,1.00000,0.00000
YKR086W,TS1-RT,12/01/11,6,16,0,1.00000,0.00000
YLR056W,TS1-RT,12/01/11,6,18,1,0.00000,1.00000
YDL028C,TS1-RT,12/01/11,6,19,0,1.00000,0.00000
YDR341C,TS1-RT,12/01/11,6,21,0,0.86002,0.13998
YNL163C,TS1-RT,12/01/11,6,22,0,1.00000,0.00000
YPR085C,TS1-RT,12/01/11,6,23,0,1.00000,0.00000
YPR016C,TS1-RT,12/01/11,7,2,0,0.99986,0.00014
YOR116C,TS1-RT,12/01/11,7,3,0,1.00000,0.00000
YCR052W,TS1-RT,12/01/11,7,4,0,1.00000,0.00000
YKL213C,TS1-RT,12/01/11,7,6,0,1.00000,0.00000
YLR293C,TS1-RT,12/01/11,7,7,0,1.00000,0.00000
YDR356W,TS1-RT,12/01/11,7,8,0,1.00000,0.00000
YOR122C,TS1-RT,12/01/11,7,9,1,0.00000,1.00000
YGR172C,TS1-RT,12/01/11,7,10,0,1.00000,0.00000
YDR302W,TS1-RT,12/01/11,7,11,1,0.00992,0.99008
YIL104C,TS1-RT,12/01/11,7,12,0,1.00000,0.00000
YJR046W,TS1-RT,12/01/11,7,13,0,1.00000,0.00000
YHR058C,TS1-RT,12/01/11,7,14,0,1.00000,0.00000
YCR002C,TS1-RT,12/01/11,7,15,0,1.00000,0.00000
YBL105C,TS1-RT,12/01/11,7,16,0,1.00000,0.00000
YDR236C,TS1-RT,12/01/11,7,17,0,0.54896,0.45104
YDL087C,TS1-RT,12/01/11,7,19,0,1.00000,0.00000
YCL061C,TS1-RT,12/01/11,7,20,0,1.00000,0.00000
YOR204W,TS1-RT,12/01/11,7,21,0,1.00000,0.00000
YGR172C,TS1-RT,12/01/11,7,22,0,1.00000,0.00000
YDL098C,TS1-RT,12/01/11,7,23,0,0.99999,0.00001
YDR527W,TS1-RT,12/01/11,8,2,0,1.00000,0.00000
YBL105C,TS1-RT,12/01/11,8,3,1,0.00000,1.00000
YLR317W,TS1-RT,12/01/11,8,4,0,1.00000,0.00000
YLL038C,TS1-RT,12/01/11,8,5,0,1.00000,0.00000
YIL083C,TS1-RT,12/01/11,8,7,0,1.00000,0.00000
YPL255W,TS1-RT,12/01/11,8,8,1,0.00024,0.99976
YMR308C,TS1-RT,12/01/11,8,9,0,1.00000,0.00000
YGL047W,TS1-RT,12/01/11,8,10,0,1.00000,0.00000
YLR033W,TS1-RT,12/01/11,8,11,0,1.00000,0.00000
YDL028C,TS1-RT,12/01/11,8,13,0,1.00000,0.00000
YKL112W,TS1-RT,12/01/11,8,14,0,1.00000,0.00000
YGR156W,TS1-RT,12/01/11,8,15,0,1.00000,0.00000
YPL209C,TS1-RT,12/01/11,8,16,0,1.00000,0.00000
YDR182W,TS1-RT,12/01/11,8,17,1,0.00000,1.00000
YDL103C,TS1-RT,12/01/11,8,18,0,1.00000,0.00000
YFL039C,TS1-RT,12/01/11,8,19,1,0.00000,1.00000
YJL115W,TS1-RT,12/01/11,8,20,1,0.00000,1.00000
YMR061W,TS1-RT,12/01/11,8,21,0,1.00000,0.00000
YLR110C,TS1-RT,12/01/11,8,23,0,1.00000,0.00000
YLR163C,TS1-RT,12/01/11,9,2,0,1.00000,0.00000
YAL013W,TS1-RT,12/01/11,9,3,0,0.99992,0.00008
YJR093C,TS1-RT,12/01/11,9,5,0,1.00000,0.00000
YMR239C,TS1-RT,12/01/11,9,7,0,1.00000,0.00000
YMR197C,TS1-RT,12/01/11,9,9,0,1.00000,0.00000
YJR057W,TS1-RT,12/01/11,9,10,0,1.00000,0.00000
YBR109C,TS1-RT,12/01/11,9,11,0,1.00000,0.00000
YOR074C,TS1-RT,12/01/11,9,12,0,1.00000,0.00000
YJL168C,TS1-RT,12/01/11,9,13,0,1.00000,0.00000
YCL010C,TS1-RT,12/01/11,9,14,0,0.68145,0.31855
YDL132W,TS1-RT,12/01/11,9,15,1,0.00000,1.00000
YJL203W,TS1-RT,12/01/11,9,17,0,1.00000,0.00000
YIL068C,TS1-RT,12/01/11,9,18,0,1.00000,0.00000
YDR060W,TS1-RT,12/01/11,9,19,0,1.00000,0.00000
YDR145W,TS1-RT,12/01/11,9,20,0,1.00000,0.00000
YBR080C,TS1-RT,12/01/11,9,22,0,1.00000,0.00000
YJR076C,TS1-RT,12/01/11,9,23,0,1.00000,0.00000
YGL043W,TS1-RT,12/01/11,10,4,0,1.00000,0.00000
YLR276C,TS1-RT,12/01/11,10,5,0,0.71909,0.28091
YLR208W,TS1-RT,12/01/11,10,6,1,0.00000,1.00000
YKL173W,TS1-RT,12/01/11,10,8,0,1.00000,0.00000
YGR091W,TS1-RT,12/01/11,10,9,0,1.00000,0.00000
YDL208W,TS1-RT,12/01/11,10,10,0,1.00000,0.00000
YPL235W,TS1-RT,12/01/11,10,11,1,0.00000,1.00000
YLR342W,TS1-RT,12/01/11,10,12,0,1.00000,0.00000
YPR179C,TS1-RT,12/01/11,10,13,0,1.00000,0.00000
YGR103W,TS1-RT,12/01/11,10,14,0,1.00000,0.00000
YKR022C,TS1-RT,12/01/11,10,15,1,0.43495,0.56505
YDR512C,TS1-RT,12/01/11,10,16,0,1.00000,0.00000
YLR340W,TS1-RT,12/01/11,10,17,0,1.00000,0.00000
YPL228W,TS1-RT,12/01/11,10,18,0,1.00000,0.00000
YPL174C,TS1-RT,12/01/11,10,19,0,1.00000,0.00000
YHR101C,TS1-RT,12/01/11,10,20,0,1.00000,0.00000
YJL104W,TS1-RT,12/01/11,10,21,0,1.00000,0.00000
YDR162C,TS1-RT,12/01/11,10,22,1,0.00000,1.00000
YKL019W,TS1-RT,12/01/11,10,23,0,1.00000,0.00000
YPR086W,TS1-RT,12/01/11,11,2,0,1.00000,0.00000
YCL052C,TS1-RT,12/01/11,11,3,0,0.99998,0.00002
YDL028C,TS1-RT,12/01/11,11,4,0,1.00000,0.00000
YOR151C,TS1-RT,12/01/11,11,5,0,0.99999,0.00001
YKL024C,TS1-RT,12/01/11,11,6,0,1.00000,0.00000
YGR140W,TS1-RT,12/01/11,11,7,0,1.00000,0.00000
YFL034C-B,TS1-RT,12/01/11,11,9,0,1.00000,0.00000
YOR085W,TS1-RT,12/01/11,11,10,0,1.00000,0.00000
YJR006W,TS1-RT,12/01/11,11,13,0,1.00000,0.00000
YNL138W,TS1-RT,12/01/11,11,15,0,1.00000,0.00000
YFL039C,TS1-RT,12/01/11,11,16,1,0.00000,1.00000
YLR367W,TS1-RT,12/01/11,11,17,1,0.00000,1.00000
YLR397C,TS1-RT,12/01/11,11,21,0,1.00000,0.00000
YGL116W,TS1-RT,12/01/11,11,22,0,1.00000,0.00000
YCL061C,TS1-RT,12/01/11,12,2,0,1.00000,0.00000
YGL045W,TS1-RT,12/01/11,12,3,0,1.00000,0.00000
YBR079C,TS1-RT,12/01/11,12,4,0,1.00000,0.00000
YOL038W,TS1-RT,12/01/11,12,6,0,1.00000,0.00000
YBL034C,TS1-RT,12/01/11,12,7,0,1.00000,0.00000
YDR238C,TS1-RT,12/01/11,12,8,0,1.00000,0.00000
YLR186W,TS1-RT,12/01/11,12,9,0,1.00000,0.00000
YML041C,TS1-RT,12/01/11,12,10,0,1.00000,0.00000
YDR002W,TS1-RT,12/01/11,12,11,0,1.00000,0.00000
YJL039C,TS1-RT,12/01/11,12,13,0,1.00000,0.00000
YCL059C,TS1-RT,12/01/11,12,14,0,1.00000,0.00000
YLL031C,TS1-RT,12/01/11,12,15,1,0.00000,1.00000
YER018C,TS1-RT,12/01/11,12,16,0,1.00000,0.00000
YIL118W,TS1-RT,12/01/11,12,17,1,0.00840,0.99160
YKL021C,TS1-RT,12/01/11,12,19,0,1.00000,0.00000
YDR361C,TS1-RT,12/01/11,12,20,0,1.00000,0.00000
YKL203C,TS1-RT,12/01/11,12,21,0,1.00000,0.00000
YFL039C,TS1-RT,12/01/11,12,22,0,1.00000,0.00000
YOR174W,TS1-RT,12/01/11,13,3,1,0.00000,1.00000
YLR378C,TS1-RT,12/01/11,13,4,0,0.99991,0.00009
YPL209C,TS1-RT,12/01/11,13,5,0,1.00000,0.00000
YKL144C,TS1-RT,12/01/11,13,6,0,1.00000,0.00000
YBR079C,TS1-RT,12/01/11,13,7,0,1.00000,0.00000
YKL032C,TS1-RT,12/01/11,13,8,0,1.00000,0.00000
YDL090C,TS1-RT,12/01/11,13,9,0,1.00000,0.00000
YDL102W,TS1-RT,12/01/11,13,10,0,1.00000,0.00000
YGR135W,TS1-RT,12/01/11,13,11,0,1.00000,0.00000
YOL001W,TS1-RT,12/01/11,13,12,0,1.00000,0.00000
YLR298C,TS1-RT,12/01/11,13,13,0,1.00000,0.00000
YDL102W,TS1-RT,12/01/11,13,14,0,1.00000,0.00000
YNL061W,TS1-RT,12/01/11,13,16,0,1.00000,0.00000
YGR005C,TS1-RT,12/01/11,13,17,0,1.00000,0.00000
YDR141C,TS1-RT,12/01/11,13,18,0,1.00000,0.00000
YGR113W,TS1-RT,12/01/11,13,20,0,1.00000,0.00000
YBR234C,TS1-RT,12/01/11,13,21,0,1.00000,0.00000
YCL061C,TS1-RT,12/01/11,13,22,0,1.00000,0.00000
YOR149C,TS1-RT,12/01/11,13,23,0,1.00000,0.00000
YML064C,TS1-RT,12/01/11,14,2,0,1.00000,0.00000
YMR076C,TS1-RT,12/01/11,14,3,1,0.00000,1.00000
YNL216W,TS1-RT,12/01/11,14,4,0,1.00000,0.00000
YER006W,TS1-RT,12/01/11,14,5,0,1.00000,0.00000
YPL020C,TS1-RT,12/01/11,14,6,0,0.96485,0.03515
YGR091W,TS1-RT,12/01/11,14,7,0,1.00000,0.00000
YPR023C,TS1-RT,12/01/11,14,9,0,1.00000,0.00000
YOR244W,TS1-RT,12/01/11,14,10,0,1.00000,0.00000
YBR198C,TS1-RT,12/01/11,14,11,1,0.00000,1.00000
YDR246W,TS1-RT,12/01/11,14,12,0,1.00000,0.00000
YPL055C,TS1-RT,12/01/11,14,14,0,1.00000,0.00000
YDL014W,TS1-RT,12/01/11,14,15,0,1.00000,0.00000
YOR014W,TS1-RT,12/01/11,14,16,0,1.00000,0.00000
YNR035C,TS1-RT,12/01/11,14,17,1,0.00000,1.00000
YFL039C,TS1-RT,12/01/11,14,19,1,0.03235,0.96765
YPR161C,TS1-RT,12/01/11,14,20,0,1.00000,0.00000
YOR196C,TS1-RT,12/01/11,14,21,0,1.00000,0.00000
YOR341W,TS1-RT,12/01/11,14,22,0,1.00000,0.00000
YLR347C,TS1-RT,12/01/11,14,23,0,1.00000,0.00000
YGL120C,TS1-RT,12/01/11,15,2,0,0.99962,0.00038
YDR054C,TS1-RT,12/01/11,15,3,0,1.00000,0.00000
YER013W,TS1-RT,12/01/11,15,4,1,0.00001,0.99999
YOL069W,TS1-RT,12/01/11,15,5,0,1.00000,0.00000
YDR062W,TS1-RT,12/01/11,15,6,1,0.00000,1.00000
YKR037C,TS1-RT,12/01/11,15,7,1,0.00000,1.00000
YOR004W,TS1-RT,12/01/11,15,8,0,1.00000,0.00000
YNL102W,TS1-RT,12/01/11,15,9,0,1.00000,0.00000
YFL017C,TS1-RT,12/01/11,15,10,0,1.00000,0.00000
YMR197C,TS1-RT,12/01/11,15,11,1,0.00000,1.00000
YCR002C,TS1-RT,12/01/11,15,14,1,0.00000,1.00000
YGR277C,TS1-RT,12/01/11,15,15,0,1.00000,0.00000
YDR062W,TS1-RT,12/01/11,15,16,1,0.00000,1.00000
YAL041W,TS1-RT,12/01/11,15,17,0,1.00000,0.00000
YDL045C,TS1-RT,12/01/11,15,18,0,1.00000,0.00000
YDR292C,TS1-RT,12/01/11,15,19,0,1.00000,0.00000
YER171W,TS1-RT,12/01/11,15,20,0,1.00000,0.00000
YML103C,TS1-RT,12/01/11,15,21,0,1.00000,0.00000
YDR240C,TS1-RT,12/01/11,15,22,0,1.00000,0.00000
YGL075C,TS1-RT,12/01/11,15,23,0,1.00000,0.00000
YEL034W,TS2-37,12/01/11,2,2,0,1.00000,0.00000
YMR154C,TS2-37,12/01/11,2,3,0,1.00000,0.00000
YBR253W,TS2-37,12/01/11,2,4,0,1.00000,0.00000
YDL220C,TS2-37,12/01/11,2,5,0,1.00000,0.00000
YGR113W,TS2-37,12/01/11,2,6,0,1.00000,0.00000
YBR082C,TS2-37,12/01/11,2,7,0,1.00000,0.00000
YBR070C,TS2-37,12/01/11,2,8,0,0.99838,0.00162
YKL074C,TS2-37,12/01/11,2,9,0,1.00000,0.00000
YDR303C,TS2-37,12/01/11,2,10,0,1.00000,0.00000
YPL101W,TS2-37,12/01/11,2,12,1,0.41000,0.59000
YFL039C,TS2-37,12/01/11,2,13,1,0.00000,1.00000
YHR122W,TS2-37,12/01/11,2,14,0,1.00000,0.00000
YNL102W,TS2-37,12/01/11,2,15,0,1.00000,0.00000
YLR078C,TS2-37,12/01/11,2,16,1,0.00000,1.00000
YOR149C,TS2-37,12/01/11,2,17,0,1.00000,0.00000
YFL009W,TS2-37,12/01/11,2,18,0,1.00000,0.00000
YAR019C,TS2-37,12/01/11,2,19,0,1.00000,0.00000
YPR055W,TS2-37,12/01/11,2,20,0,1.00000,0.00000
YFL013C,TS2-37,12/01/11,2,21,0,1.00000,0.00000
YGR092W,TS2-37,12/01/11,2,23,0,1.00000,0.00000
YFL039C,TS2-37,12/01/11,3,2,0,1.00000,0.00000
YFL034C-B,TS2-37,12/01/11,3,3,0,1.00000,0.00000
YLR100W,TS2-37,12/01/11,3,5,0,1.00000,0.00000
YNL061W,TS2-37,12/01/11,3,8,0,1.00000,0.00000
YKL189W,TS2-37,12/01/11,3,9,0,1.00000,0.00000
YNL262W,TS2-37,12/01/11,3,10,0,1.00000,0.00000
YLR045C,TS2-37,12/01/11,3,11,0,1.00000,0.00000
YGR099W,TS2-37,12/01/11,3,12,0,1.00000,0.00000
YFR031C,TS2-37,12/01/11,3,13,0,1.00000,0.00000
YGL022W,TS2-37,12/01/11,3,14,0,1.00000,0.00000
YBL050W,TS2-37,12/01/11,3,15,0,1.00000,0.00000
YDL213C,TS2-37,12/01/11,3,16,0,1.00000,0.00000
YOL034W,TS2-37,12/01/11,3,17,0,1.00000,0.00000
YHR052W,TS2-37,12/01/11,3,18,0,1.00000,0.00000
YDL105W,TS2-37,12/01/11,3,19,0,1.00000,0.00000
YHR166C,TS2-37,12/01/11,3,20,0,1.00000,0.00000
YGL092W,TS2-37,12/01/11,3,21,0,1.00000,0.00000
YPR133C,TS2-37,12/01/11,3,22,0,1.00000,0.00000
YDL207W,TS2-37,12/01/11,4,2,0,0.99932,0.00068
YML001W,TS2-37,12/01/11,4,5,0,1.00000,0.00000
YLR418C,TS2-37,12/01/11,4,6,0,1.00000,0.00000
YGL145W,TS2-37,12/01/11,4,7,1,0.00388,0.99612
YGL115W,TS2-37,12/01/11,4,8,0,1.00000,0.00000
YEL055C,TS2-37,12/01/11,4,9,0,1.00000,0.00000
YDR437W,TS2-37,12/01/11,4,10,0,0.99981,0.00019
YDL105W,TS2-37,12/01/11,4,11,0,1.00000,0.00000
YFR004W,TS2-37,12/01/11,4,12,0,1.00000,0.00000
YJL085W,TS2-37,12/01/11,4,13,0,1.00000,0.00000
YDL008W,TS2-37,12/01/11,4,14,0,1.00000,0.00000
YJL035C,TS2-37,12/01/11,4,15,0,1.00000,0.00000
YDR087C,TS2-37,12/01/11,4,16,0,1.00000,0.00000
YBR109C,TS2-37,12/01/11,4,17,0,1.00000,0.00000
YDR189W,TS2-37,12/01/11,4,18,1,0.00000,1.00000
YNL002C,TS2-37,12/01/11,4,19,0,1.00000,0.00000
YKL089W,TS2-37,12/01/11,4,20,0,1.00000,0.00000
YNL153C,TS2-37,12/01/11,4,21,0,1.00000,0.00000
YOR075W,TS2-37,12/01/11,4,23,0,1.00000,0.00000
YGR211W,TS2-37,12/01/11,5,2,0,1.00000,0.00000
YDR196C,TS2-37,12/01/11,5,3,0,1.00000,0.00000
YDL017W,TS2-37,12/01/11,5,4,0,1.00000,0.00000
YAL011W,TS2-37,12/01/11,5,5,0,1.00000,0.00000
YHR036W,TS2-37,12/01/11,5,6,0,1.00000,0.00000
YFL034C-B,TS2-37,12/01/11,5,7,0,1.00000,0.00000
YLR212C,TS2-37,12/01/11,5,8,0,1.00000,0.00000
YJR074W,TS2-37,12/01/11,5,9,0,1.00000,0.00000
YPR175W,TS2-37,12/01/11,5,10,0,1.00000,0.00000
YLR005W,TS2-37,12/01/11,5,11,0,1.00000,0.00000
YHR085W,TS2-37,12/01/11,5,12,0,1.00000,0.00000
YAR019C,TS2-37,12/01/11,5,13,0,1.00000,0.00000
YDR145W,TS2-37,12/01/11,5,14,0,1.00000,0.00000
YBR211C,TS2-37,12/01/11,5,15,0,1.00000,0.00000
YGR264C,TS2-37,12/01/11,5,16,0,1.00000,0.00000
YFL009W,TS2-37,12/01/11,5,17,1,0.13847,0.86153
YDR245W,TS2-37,12/01/11,5,18,0,1.00000,0.00000
YBR142W,TS2-37,12/01/11,5,19,0,1.00000,0.00000
YKL069W,TS2-37,12/01/11,5,20,0,1.00000,0.00000
YDR156W,TS2-37,12/01/11,5,21,0,1.00000,0.00000
YIR012W,TS2-37,12/01/11,5,22,0,1.00000,0.00000
YPR103W,TS2-37,12/01/11,5,23,0,1.00000,0.00000
YDL143W,TS2-37,12/01/11,6,2,0,1.00000,0.00000
YKR092C,TS2-37,12/01/11,6,3,0,1.00000,0.00000
YKR002W,TS2-37,12/01/11,6,4,0,1.00000,0.00000
YEL034W,TS2-37,12/01/11,6,5,0,1.00000,0.00000
YBL041W,TS2-37,12/01/11,6,6,0,1.00000,0.00000
YDL111C,TS2-37,12/01/11,6,9,0,1.00000,0.00000
YMR296C,TS2-37,12/01/11,6,10,0,1.00000,0.00000
YNL102W,TS2-37,12/01/11,6,11,0,1.00000,0.00000
YLL004W,TS2-37,12/01/11,6,13,0,1.00000,0.00000
YJR112W,TS2-37,12/01/11,6,14,0,1.00000,0.00000
YHR012W,TS2-37,12/01/11,6,15,0,1.00000,0.00000
YFL039C,TS2-37,12/01/11,6,16,1,0.00000,1.00000
YOR322C,TS2-37,12/01/11,6,17,0,1.00000,0.00000
YHR024C,TS2-37,12/01/11,6,18,0,1.00000,0.00000
YNL126W,TS2-37,12/01/11,6,19,0,1.00000,0.00000
YIL109C,TS2-37,12/01/11,6,20,0,1.00000,0.00000
YIL150C,TS2-37,12/01/11,6,21,0,1.00000,0.00000
YNL006W,TS2-37,12/01/11,6,22,0,1.00000,0.00000
YJR043C,TS2-37,12/01/11,6,23,0,1.00000,0.00000
YHR170W,TS2-37,12/01/11,7,2,0,1.00000,0.00000
YPR178W,TS2-37,12/01/11,7,3,0,1.00000,0.00000
YKL049C,TS2-37,12/01/11,7,4,0,1.00000,0.00000
YGL130W,TS2-37,12/01/11,7,5,0,1.00000,0.00000
YDR083W,TS2-37,12/01/11,7,6,0,1.00000,0.00000
YKL042W,TS2-37,12/01/11,7,7,0,1.00000,0.00000
